national_id,name,description
16,Pidgey,A common sight in forests and woods. It flaps its wings at ground level to kick up blinding sand.
16,Pidgey,"Common in grassy areas and forests, it is very docile and will chase off enemies by flapping up sand."
16,Pidgey,"It is docile and prefers to avoid conflict. If disturbed, however, it can ferociously strike back."
16,Pidgey,A common sight in forests and woods. It flaps its wings at ground level to kick up blinding sand.
16,Pidgey,"It is docile and prefers to avoid conflict. If disturbed, however, it can ferociously strike back."
16,Pidgey,"Pidgey has an extremely sharp sense of direction. It is capable of unerringly returning home to its nest, however far it may be removed from its familiar surroundings."
16,Pidgey,"Very docile. If attacked, it will often kick up sand to protect itself rather than fight back."
16,Pidgey,"It usually hides in tall grass. Because it dislikes fighting, it protects itself by kicking up sand."
17,Pidgeotto,"It has outstanding vision. However high it flies, it is able to distinguish the movements of its prey."
17,Pidgeotto,"PIDGEOTTO claims a large area as its own territory. This POKeMON flies around, patrolling its living space. If its territory is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws."
17,Pidgeotto,"It renders its prey immobile using well-developed claws, then carries the prey more than 60 miles to its nest."
17,Pidgeotto,"It flies over its wide territory in search of prey, downing it with its highly developed claws."
17,Pidgeotto,"This POKeMON flies around, patrolling its large territory. If its living space is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws."
17,Pidgeotto,"Very protective of its sprawling territorial area, this POKeMON will fiercely peck at any intruder."
17,Pidgeotto,The claws on its feet are well developed. It can carry prey such as an EXEGGCUTE to its nest over 60 miles away.
17,Pidgeotto,"Very protective of its sprawling territorial area, this Pokemon will fiercely peck at any intruder."
17,Pidgeotto,"Pidgeotto claims a large area as its own territory. This Pokemon flies around, patrolling its living space. If its territory is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws."
17,Pidgeotto,The claws on its feet are well developed. It can carry prey such as an Exeggcute to its nest over 60 miles away.
17,Pidgeotto,This Pokemon is full of vitality. It constantly flies around its large territory in search of prey.
17,Pidgeotto,"Very protective of its sprawling territorial area, this POKeMON will fiercely peck at any intruder."
17,Pidgeotto,This POKeMON is full of vitality. It constantly flies around its large territory in search of prey.
17,Pidgeotto,"It has outstanding vision. However high it flies, it is able to distinguish the movements of its prey."
17,Pidgeotto,"It immobilizes its prey using well-developed claws, then carries the prey more than 60 miles to its nest."
17,Pidgeotto,"It slowly flies in a circular pattern, all the while keeping a sharp lookout for prey."
17,Pidgeotto,"It flies over its wide territory in search of prey, downing it with its highly developed claws."
18,Pidgeot,Its well-developed chest muscles make it strong enough to whip up a gusty windstorm with just a few flaps.
18,Pidgeot,"This Pokemon flies at Mach 2 speed, seeking prey. Its large talons are feared as wicked weapons."
18,Pidgeot,"This Pokemon has a dazzling plumage of beautifully glossy feathers. Many Trainers are captivated by the striking beauty of the feathers on its head, compelling them to choose Pidgeot as their Pokemon."
18,Pidgeot,"This POKeMON flies at Mach 2 speed, seeking prey. Its large talons are feared as wicked weapons."
18,Pidgeot,It spreads its gorgeous wings widely to intimidate enemies. It races through the skies at Mach-2 speed.
18,Pidgeot,"By flapping its wings with all its might, Pidgeot can make a gust of wind capable of bending tall trees."
18,Pidgeot,It spreads its beautiful wings wide to frighten its enemies. It can fly at Mach 2 speed.
18,Pidgeot,Its well-developed chest muscles make it strong enough to whip up a gusty windstorm with just a few flaps.
18,Pidgeot,"By flapping its wings with all its might, PIDGEOT can make a gust of wind capable of bending tall trees."
18,Pidgeot,"This POKeMON has gorgeous, glossy feathers. Many TRAINERS are so captivated by the beautiful feathers on its head that they choose PIDGEOT as their POKeMON."
18,Pidgeot,"When hunting, it skims the surface of water at high speed to pick off unwary prey such as MAGIKARP."
18,Pidgeot,It spreads its gorgeous wings widely to intimidate enemies. It races through the skies at Mach-2 speed.
18,Pidgeot,"This POKeMON has a dazzling plumage of beautifully glossy feathers. Many TRAINERS are captivated by the striking beauty of the feathers on its head, compelling them to choose PIDGEOT as their POKeMON."
18,Pidgeot,"Its outstanding vision allows it to spot splashing MAGIKARP, even while flying at 3300 feet."
18,Pidgeot,It spreads its beautiful wings wide to frighten its enemies. It can fly at Mach 2 speed.
18,Pidgeot,"When hunting, it skims the surface of water at high speed to pick off unwary prey such as Magikarp."
18,Pidgeot,"When hunting, it skims the surface of water at high speed to pick off unwary prey such as MAGIKARP."
19,Rattata,"Cautious in the extreme, its hardy vitality lets it live in any kind of environment."
19,Rattata,"Its fangs are long and very sharp. They grow continuously, so it gnaws on hard things to whittle them down."
19,Rattata,"It searches for food all day. It gnaws on hard objects to wear down its fangs, which grow constantly during its lifetime."
19,Rattata,"A RATTATA is cautious in the extreme. Even while it is asleep, it constantly moves its ears and listens for danger. It will make its nest anywhere."
19,Rattata,"Cautious in the extreme, its hardy vitality lets it live in any kind of environment."
19,Rattata,"It eats anything. Wherever food is available, it will settle down and produce offspring continuously."
19,Rattata,"Living wherever there is food available, it ceaselessly scavenges for edibles the entire day."
19,Rattata,"RATTATA is cautious in the extreme. Even while it is asleep, it constantly listens by moving its ears around. It is not picky about where it lives - it will make its nest anywhere."
19,Rattata,"Will chew on anything with its fangs. If you see one, it is certain that 40 more live in the area."
19,Rattata,"It eats anything. Wherever food is available, it will settle down and produce offspring continuously."
19,Rattata,"Bites anything when it attacks. Small and very quick, it is a common sight in many places."
19,Rattata,"Living wherever there is food available, it ceaselessly scavenges for edibles the entire day."
19,Rattata,"Living wherever there is food available, it ceaselessly scavenges for edibles the entire day."
19,Rattata,"Its fangs are long and very sharp. They grow continuously, so it gnaws on hard things to whittle them down."
19,Rattata,"Rattata is cautious in the extreme. Even while it is asleep, it constantly listens by moving its ears around. It is not picky about where it lives--it will make its nest anywhere."
19,Rattata,"Its incisors continue growing until its death. If its Trainer doesn't offer it a file to gnaw on, it will gnaw on door frames, table legs, and so on."
19,Rattata,"With their strong capacity for survival, they can live in dirty places without concern. Left unchecked, their numbers multiply rapidly."
19,Rattata,"Its incisors grow continuously throughout its life. If its incisors get too long, this Pokemon becomes unable to eat, and it starves to death."
19,Rattata,This Pokemon is common but hazardous. Its sharp incisors can easily cut right through hard wood.
19,Rattata,"Will chew on anything with its fangs. If you see one, you can be certain that 40 more live in the area."
19,Rattata,This POKeMON's impressive vitality allows it to live anywhere. It also multiplies very quickly.
